6	6
6	1201
6	1949
6	2456
6	2649
6	3869
6	4667
6	4990
6	7453
6	8277
6	8501
6	9421
6	9651
6	10370
6	11131
6	11912
6	17
6	2773
8	8
8	30
8	75
8	94
8	118
8	138
8	177
8	178
8	232
8	401
8	415
8	420
8	435
8	463
8	496
8	505
8	514
8	546
8	564
8	566
8	609
8	622
8	638
8	683
8	708
8	731
8	770
8	772
8	802
8	863
8	876
8	903
8	996
8	999
8	1022
8	1040
8	1177
8	1239
8	1315
8	1363
8	1436
8	1475
8	1512
8	1529
8	1543
8	1549
8	1578
8	1583
8	1800
8	1848
8	1852
8	1947
8	1993
8	2038
8	2072
8	2160
8	2248
8	2352
8	2376
8	2455
8	2467
8	2482
8	2512
8	2513
8	2516
8	2548
8	2578
8	2627
8	2652
8	2723
8	2737
8	2822
8	2896
8	2926
8	2941
8	2965
8	2982
8	3014
8	3032
8	3053
8	3068
8	3079
8	3087
8	3104
8	3177
8	3189
8	3208
8	3376
8	3407
8	3444
8	3474
8	3511
8	3520
8	3565
8	3714
8	3722
8	3730
8	3731
8	3795
8	3844
8	3872
8	3895
8	3898
8	3900
8	3941
8	3977
8	3983
8	4004
8	4009
8	4131
8	4199
8	4339
8	4391
8	4394
8	4445
8	4453
8	4489
8	4560
8	4599
8	4730
8	4743
8	4759
8	4765
8	4800
8	4827
8	4913
8	4926
8	4976
8	4986
8	5006
8	5044
8	5049
8	5097
8	5110
8	5172
8	5231
8	5256
8	5293
8	5309
8	5318
8	5343
8	5409
8	5427
8	5429
8	5542
8	5570
8	5582
8	5584
8	5603
8	5633
8	5639
8	5681
8	5696
8	5712
8	5718
8	5769
8	5823
8	5831
8	5845
8	5859
8	5876
8	5883
8	5886
8	5893
8	5902
8	5976
8	5979
8	5997
8	6021
8	6054
8	6125
8	6143
8	6239
8	6325
8	6343
8	6356
8	6474
8	6578
8	6655
8	6742
8	6767
8	6844
8	6914
8	6957
8	7011
8	7072
8	7091
8	7119
8	7195
8	7200
8	7225
8	7269
8	7352
8	7374
8	7416
8	7425
8	7538
8	7651
8	7905
8	7912
8	7917
8	8069
8	8084
8	8117
8	8121
8	8142
8	8147
8	8264
8	8304
8	8353
8	8371
8	8373
8	8395
8	8400
8	8428
8	8430
8	8436
8	8493
8	8506
8	8540
8	8567
8	8650
8	8664
8	8677
8	8704
8	8718
8	8740
8	8783
8	8810
8	8819
8	8822
8	8844
8	8855
8	8860
8	8864
8	8867
8	8884
8	8902
8	8909
8	8935
8	9113
8	9129
8	9145
8	9174
8	9259
8	9326
8	9356
8	9444
8	9447
8	9506
8	9525
8	9540
8	9547
8	9573
8	9582
8	9599
8	9729
8	9758
8	9801
8	9878
8	9898
8	9933
8	9942
8	9974
8	9982
8	10091
8	10117
8	10238
8	10280
8	10303
8	10401
8	10411
8	10412
8	10483
8	10589
8	10637
8	10734
8	10825
8	10883
8	10982
8	11233
8	11694
8	11815
8	11868
8	11963
8	11984
8	132
8	639
8	3930
8	314
8	4608
8	8248
8	9433
8	407
8	1217
8	852
8	2234
8	914
8	6432
8	1005
8	6823
8	1012
9	9
9	2803
9	4537
9	5646
9	8326
9	9029
9	10731
10	10
10	602
10	752
10	953
10	960
10	988
10	1010
10	1054
10	1055
10	1061
10	1080
10	1092
10	1147
10	1164
10	1181
10	1199
10	1221
10	1343
10	1346
10	1449
10	1513
10	1557
10	1591
10	1676
10	1736
10	1739
10	1787
10	1813
10	1818
10	1821
10	1865
10	1867
10	1893
10	1923
10	1956
10	1966
10	1976
10	2189
10	2221
10	2269
10	2350
10	2462
10	2492
10	2508
10	2651
10	2715
10	2888
10	2895
10	3013
10	3223
10	3270
10	3393
10	3395
10	3398
10	3510
10	3570
10	3664
10	3799
10	4013
10	4038
10	4112
10	4150
10	4172
10	4195
10	4251
10	4265
10	4273
10	4299
10	4362
10	4426
10	4446
10	4472
10	4492
10	4571
10	4579
10	4615
10	4654
10	4664
10	4688
10	4758
10	4834
10	4892
10	4914
10	4945
10	4985
10	5101
10	5209
10	5211
10	5347
10	5497
10	5561
10	5772
10	5943
10	6045
10	6091
10	6101
10	6140
10	6144
10	6154
10	6161
10	6162
10	6185
10	6255
10	6287
10	6320
10	6344
10	6354
10	6437
10	6446
10	6567
10	6589
10	6604
10	6623
10	6645
10	6902
10	6904
10	6912
10	6935
10	7110
10	7140
10	7233
10	7295
10	7311
10	7321
10	7369
10	7371
10	7391
10	7492
10	7539
10	7610
10	7639
10	7664
10	7708
10	7747
10	7766
10	7782
10	7786
10	7790
10	7821
10	7844
10	7854
10	7856
10	7907
10	7979
10	8042
10	8172
10	8177
10	8188
10	8466
10	8497
10	8618
10	8814
10	8827
10	9167
10	9216
10	9340
10	9550
10	9613
10	9706
10	9712
10	9786
10	9823
10	9826
10	9908
10	9955
10	10003
10	10037
10	10144
10	10153
10	10170
10	10184
10	10227
10	10339
10	10350
10	10390
10	10429
10	10438
10	10613
10	10636
10	10667
10	10689
10	10691
10	10695
10	10698
10	10705
10	10720
10	10879
10	10898
10	10919
10	10940
10	10946
10	10953
10	11103
10	11180
10	11185
10	11199
10	11227
10	11276
10	11300
10	11301
10	11405
10	11415
10	11454
10	11466
10	11469
10	11524
10	11605
10	11616
10	11664
10	11665
10	11705
10	11725
10	11755
10	11756
10	11766
10	11778
10	11787
10	11798
10	11954
10	534
10	7226
10	7634
10	8397
10	741
10	8391
10	2183
10	3729
10	11335
10	4036
12	12
12	318
12	445
12	497
12	813
12	836
12	974
12	1007
12	1192
12	1255
12	1615
12	1977
12	1996
12	2434
12	2458
12	2528
12	2606
12	2654
12	2963
12	3137
12	3258
12	3543
12	3602
12	3640
12	3672
12	3751
12	3766
12	3826
12	3907
12	3991
12	4244
12	4343
12	4360
12	4443
12	4551
12	4649
12	4705
12	4849
12	4918
12	4924
12	5026
12	5115
12	5217
12	5299
12	5563
12	5571
12	5579
12	5610
12	5671
12	5717
12	5778
12	5867
12	5906
12	5965
12	6107
12	6109
12	6478
12	6576
12	6687
12	6732
12	6779
12	6796
12	7185
12	7253
12	7275
12	7289
12	7358
12	8026
12	8085
12	8099
12	8287
12	8587
12	8820
12	8924
12	8975
12	9078
12	9092
12	9563
12	9737
12	9835
12	10002
12	10405
12	10574
12	10651
12	10709
12	10794
12	10894
12	11122
12	11322
12	11478
12	11492
12	11707
12	11832
12	11952
12	259
12	1398
12	7536
12	7655
12	10015
12	804
12	2443
12	3133
12	6156
12	7477
12	10256
12	11216
12	816
12	7424
12	9111
12	1035
12	4047
12	7851
12	8344
12	1148
12	7975
12	8610
12	1257
12	1326
12	2920
12	7507
12	1329
12	9459
12	10423
12	1344
12	5166
12	8791
12	3188
12	3954
12	9123
12	4241
12	6928
12	4504
12	10704
12	5197
12	6171
12	7485
12	8411
12	11518
12	11801
14	14
14	9015
15	15
15	347
15	373
15	446
15	636
15	1125
15	1282
15	1462
15	1539
15	1741
15	1803
15	2489
15	2509
15	3090
15	3370
15	3518
15	3777
15	3965
15	3989
15	4550
15	4645
15	4663
15	4707
15	5679
15	5775
15	5779
15	6754
15	7167
15	7224
15	7290
15	7451
15	7643
15	7691
15	7768
15	7944
15	8219
15	8324
15	8481
15	8494
15	8553
15	8569
15	8637
15	9329
15	9503
15	9638
15	9957
15	10545
15	10587
15	10758
15	10918
15	11137
15	11302
15	11406
15	11670
15	1905
15	5630
18	18
18	507
18	1380
18	2940
18	5873
18	5982
18	6524
18	7516
18	8584
18	9192
18	37
18	4275
18	5037
18	6506
18	7037
18	8455
18	9783
22	22
22	539
22	670
22	2536
22	2632
22	3657
22	3715
22	3741
22	5887
22	7327
22	7359
22	8331
22	8573
22	8604
22	8733
22	8790
22	9833
22	10564
22	10866
22	11153
22	11759
22	11936
22	98
22	4072
22	4238
22	10171
22	11567
22	11079
22	11403
23	23
23	82
23	233
23	275
23	532
23	576
23	652
23	724
23	730
23	734
23	740
23	866
23	881
23	885
23	889
23	949
23	977
23	1114
23	1175
23	1226
23	1229
23	1284
23	1342
23	1348
23	1439
23	1546
23	1692
23	1709
23	1748
23	1766
23	1804
23	1810
23	1855
23	2015
23	2229
23	2252
23	2297
23	2333
23	2369
23	2404
23	2424
23	2519
23	2545
23	2547
23	2617
23	2717
23	2802
23	2858
23	2859
