418	418
428	428
429	429
429	32923
429	32867
429	57907
431	431
431	705
431	774
432	432
441	441
441	12592
441	49813
441	70477
442	442
449	449
460	460
462	462
463	463
470	470
470	43078
470	43292
479	479
486	486
495	495
495	629
499	499
522	522
522	827
533	533
543	543
544	544
544	609
544	8318
544	51014
544	53442
544	53858
549	549
549	581
556	556
561	561
565	565
575	575
575	974
576	576
576	53595
590	590
594	594
599	599
599	901
603	603
612	612
618	618
630	630
631	631
641	641
659	659
660	660
665	665
665	9498
665	13935
665	28197
665	28506
665	32538
665	33354
665	39714
665	51807
665	53427
665	54560
665	60605
665	71011
665	72182
665	72402
665	85474
675	675
682	682
682	903
684	684
684	42219
685	685
689	689
689	915
725	725
729	729
731	731
731	865
735	735
753	753
758	758
785	785
792	792
793	793
794	794
799	799
806	806
818	818
835	835
838	838
860	860
860	84431
860	84998
861	861
868	868
893	893
898	898
899	899
913	913
917	917
925	925
938	938
965	965
978	978
980	980
998	998
1000	1000
1000	1520
1002	1002
1002	1612
1002	1164
1002	1638
1002	1707
1003	1003
1005	1005
1005	1167
1005	1797
1007	1007
1007	1578
1007	1832
1007	1959
1008	1008
1008	1390
1008	1976
1008	1082
1008	1136
1008	1139
1008	1337
1008	1518
1008	1659
1008	1682
1008	1683
1008	1796
1008	1727
1008	1941
1012	1012
1012	1162
1013	1013
1013	1251
1015	1015
1017	1017
1018	1018
1018	1503
1018	1607
1018	1588
1018	1993
1025	1025
1027	1027
1027	1175
1028	1028
1030	1030
1030	1625
1032	1032
1032	1143
1032	1472
1032	1818
1032	1971
1032	1604
1034	1034
1034	1124
1035	1035
1035	1519
1035	1110
1035	1351
1035	1356
1035	1421
1035	1657
1035	1926
1040	1040
1040	1078
1040	1332
1040	1982
1040	1094
1040	1642
1040	1140
1040	1152
1040	1331
1040	1511
1040	1202
1040	1282
1040	1436
1040	1691
1040	1334
1040	1339
1040	1397
1040	1409
1040	1424
1040	1425
1040	1458
1040	1928
1040	1476
1040	1515
1040	1546
1040	1596
1040	1622
1040	1629
1040	1647
1040	1665
1040	1685
1040	1720
1040	1744
1040	1795
1040	1816
1040	78026
1041	1041
1041	1555
1041	1852
1046	1046
1046	1075
1053	1053
1053	1695
1053	1786
1054	1054
1054	1198
1054	1358
1054	1573
1054	1250
1054	1303
1054	1576
1054	1980
1058	1058
1060	1060
1062	1062
1062	1417
1065	1065
1072	1072
1072	1735
1072	1875
1072	1952
1072	1247
1072	1289
1072	1389
1076	1076
1080	1080
1080	1618
1080	1704
1086	1086
1086	1252
1086	1271
1103	1103
1108	1108
1121	1121
1138	1138
1142	1142
1142	1711
1142	1813
1154	1154
1154	1359
1157	1157
1159	1159
1159	1943
1163	1163
1178	1178
1187	1187
1187	58845
1193	1193
1193	1628
1222	1222
1222	1329
1229	1229
1239	1239
1266	1266
1283	1283
1283	42929
1285	1285
1285	3749
1292	1292
1301	1301
1304	1304
1309	1309
1310	1310
1316	1316
1316	1675
1321	1321
1333	1333
1333	1485
1336	1336
1336	1566
1338	1338
1338	1490
1338	1545
1341	1341
1355	1355
1363	1363
1365	1365
1368	1368
1373	1373
1377	1377
1384	1384
1384	81619
1384	82780
1387	1387
1394	1394
1395	1395
1423	1423
1428	1428
1428	1803
1432	1432
1435	1435
1444	1444
1462	1462
1462	48242
1473	1473
1473	1549
1474	1474
1497	1497
1508	1508
1509	1509
1512	1512
1525	1525
1532	1532
5135	5135
5136	5136
5136	5455
5136	5523
5136	5583
5136	5986
5157	5157
5157	5322
5163	5163
5164	5164
5166	5166
5166	5248
5169	5169
5184	5184
5194	5194
5194	5916
5205	5205
5205	5373
5205	5495
5213	5213
5213	5565
5221	5221
5221	5419
5221	5951
5234	5234
5234	5775
5240	5240
5261	5261
5262	5262
5262	5504
5263	5263
5270	5270
5270	5618
5270	5840
5270	5327
5270	5639
5270	5907
5270	5895
5271	5271
5275	5275
5301	5301
5301	5395
5302	5302
5309	5309
5311	5311
5312	5312
5314	5314
5316	5316
5328	5328
5328	5593
5335	5335
5340	5340
5340	5563
5340	5924
5344	5344
5351	5351
5356	5356
5360	5360
5361	5361
5361	5717
5361	5870
5361	5883
5363	5363
5365	5365
5365	5878
5370	5370
5370	5981
5370	5875
5371	5371
5382	5382
5382	5869
5393	5393
5393	5697
5393	5502
5403	5403
